trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory
332,10/23/2025 6:23.5.72,45,online_fb,110,295.958,126,49,583,good_reach,"""\""[{\\\""x\\\"":0.2598,\\\""y\\\"":0.541,\\\""t\\\"":0},{\\\""x\\\"":0.2758,\\\""y\\\"":0.4532,\\\""t\\\"":7},{\\\""x\\\"":0.288,\\\""y\\\"":0.4298,\\\""t\\\"":14},{\\\""x\\\"":0.3035,\\\""y\\\"":0.3998,\\\""t\\\"":21},{\\\""x\\\"":0.319,\\\""y\\\"":0.3699,\\\""t\\\"":28},{\\\""x\\\"":0.3461,\\\""y\\\"":0.3159,\\\""t\\\"":35},{\\\""x\\\"":0.3529,\\\""y\\\"":0.3036,\\\""t\\\"":42},{\\\""x\\\"":0.3523,\\\""y\\\"":0.3062,\\\""t\\\"":42},{\\\""x\\\"":0.3737,\\\""y\\\"":0.2647,\\\""t\\\"":42}]\"""""
333,10/23/2025 6:23.6.287,35,online_fb,110,291.5508,194,49,271,good_reach,"""\""[{\\\""x\\\"":0.2595,\\\""y\\\"":0.5287,\\\""t\\\"":0},{\\\""x\\\"":0.2693,\\\""y\\\"":0.4616,\\\""t\\\"":7},{\\\""x\\\"":0.2812,\\\""y\\\"":0.4427,\\\""t\\\"":14},{\\\""x\\\"":0.2929,\\\""y\\\"":0.4228,\\\""t\\\"":21},{\\\""x\\\"":0.3131,\\\""y\\\"":0.3929,\\\""t\\\"":28},{\\\""x\\\"":0.339,\\\""y\\\"":0.3537,\\\""t\\\"":35},{\\\""x\\\"":0.3641,\\\""y\\\"":0.3139,\\\""t\\\"":42}]\"""""
334,10/23/2025 6:23.7.635,50,online_fb,110,288.8266,74,69,502,good_reach,"""\""[{\\\""x\\\"":0.2657,\\\""y\\\"":0.5145,\\\""t\\\"":0},{\\\""x\\\"":0.2541,\\\""y\\\"":0.4639,\\\""t\\\"":7},{\\\""x\\\"":0.2574,\\\""y\\\"":0.4573,\\\""t\\\"":14},{\\\""x\\\"":0.2623,\\\""y\\\"":0.4496,\\\""t\\\"":21},{\\\""x\\\"":0.2697,\\\""y\\\"":0.4371,\\\""t\\\"":27},{\\\""x\\\"":0.2789,\\\""y\\\"":0.4222,\\\""t\\\"":34},{\\\""x\\\"":0.2925,\\\""y\\\"":0.4032,\\\""t\\\"":41},{\\\""x\\\"":0.3129,\\\""y\\\"":0.3774,\\\""t\\\"":48},{\\\""x\\\"":0.3376,\\\""y\\\"":0.3499,\\\""t\\\"":55},{\\\""x\\\"":0.3676,\\\""y\\\"":0.3143,\\\""t\\\"":62}]\"""""
335,10/23/2025 6:23.8.982,40,online_fb,110,307.5404,25,97,523,good_reach,"""\""[{\\\""x\\\"":0.2644,\\\""y\\\"":0.5187,\\\""t\\\"":0},{\\\""x\\\"":0.2558,\\\""y\\\"":0.4632,\\\""t\\\"":7},{\\\""x\\\"":0.2572,\\\""y\\\"":0.4557,\\\""t\\\"":14},{\\\""x\\\"":0.2587,\\\""y\\\"":0.4483,\\\""t\\\"":21},{\\\""x\\\"":0.2602,\\\""y\\\"":0.4386,\\\""t\\\"":28},{\\\""x\\\"":0.2621,\\\""y\\\"":0.4276,\\\""t\\\"":35},{\\\""x\\\"":0.2656,\\\""y\\\"":0.4155,\\\""t\\\"":42},{\\\""x\\\"":0.2699,\\\""y\\\"":0.3964,\\\""t\\\"":49},{\\\""x\\\"":0.2755,\\\""y\\\"":0.3775,\\\""t\\\"":56},{\\\""x\\\"":0.2834,\\\""y\\\"":0.3559,\\\""t\\\"":63},{\\\""x\\\"":0.2933,\\\""y\\\"":0.3297,\\\""t\\\"":70},{\\\""x\\\"":0.3057,\\\""y\\\"":0.2986,\\\""t\\\"":77},{\\\""x\\\"":0.32,\\\""y\\\"":0.2651,\\\""t\\\"":83},{\\\""x\\\"":0.3401,\\\""y\\\"":0.2201,\\\""t\\\"":90}]\"""""
336,10/23/2025 6:23.10.453,45,online_fb,110,290.5612,34,153,584,good_reach,"""\""[{\\\""x\\\"":0.2568,\\\""y\\\"":0.5285,\\\""t\\\"":0},{\\\""x\\\"":0.2615,\\\""y\\\"":0.4786,\\\""t\\\"":41},{\\\""x\\\"":0.261,\\\""y\\\"":0.479,\\\""t\\\"":45},{\\\""x\\\"":0.2605,\\\""y\\\"":0.4793,\\\""t\\\"":52},{\\\""x\\\"":0.26,\\\""y\\\"":0.4797,\\\""t\\\"":56},{\\\""x\\\"":0.2594,\\\""y\\\"":0.48,\\\""t\\\"":64},{\\\""x\\\"":0.2593,\\\""y\\\"":0.479,\\\""t\\\"":75},{\\\""x\\\"":0.2588,\\\""y\\\"":0.4794,\\\""t\\\"":82},{\\\""x\\\"":0.2598,\\\""y\\\"":0.4787,\\\""t\\\"":98},{\\\""x\\\"":0.2607,\\\""y\\\"":0.4748,\\\""t\\\"":104},{\\\""x\\\"":0.2661,\\\""y\\\"":0.4668,\\\""t\\\"":111},{\\\""x\\\"":0.2745,\\\""y\\\"":0.4536,\\\""t\\\"":118},{\\\""x\\\"":0.2874,\\\""y\\\"":0.4308,\\\""t\\\"":125},{\\\""x\\\"":0.3028,\\\""y\\\"":0.403,\\\""t\\\"":132},{\\\""x\\\"":0.3339,\\\""y\\\"":0.3549,\\\""t\\\"":139},{\\\""x\\\"":0.3749,\\\""y\\\"":0.2925,\\\""t\\\"":146}]\"""""
337,10/23/2025 6:23.11.725,55,online_fb,110,284.4617,164,48,357,good_reach,"""\""[{\\\""x\\\"":0.25,\\\""y\\\"":0.5367,\\\""t\\\"":0},{\\\""x\\\"":0.2784,\\\""y\\\"":0.4764,\\\""t\\\"":7},{\\\""x\\\"":0.295,\\\""y\\\"":0.4576,\\\""t\\\"":14},{\\\""x\\\"":0.3139,\\\""y\\\"":0.4329,\\\""t\\\"":21},{\\\""x\\\"":0.3393,\\\""y\\\"":0.4004,\\\""t\\\"":28},{\\\""x\\\"":0.3708,\\\""y\\\"":0.3542,\\\""t\\\"":34},{\\\""x\\\"":0.3748,\\\""y\\\"":0.3482,\\\""t\\\"":41},{\\\""x\\\"":0.3742,\\\""y\\\"":0.3508,\\\""t\\\"":42},{\\\""x\\\"":0.3962,\\\""y\\\"":0.3186,\\\""t\\\"":42}]\"""""
338,10/23/2025 6:23.13.9,50,online_fb,110,299.7738,52,49,482,good_reach,"""\""[{\\\""x\\\"":0.2557,\\\""y\\\"":0.5334,\\\""t\\\"":0},{\\\""x\\\"":0.27,\\\""y\\\"":0.4665,\\\""t\\\"":7},{\\\""x\\\"":0.2805,\\\""y\\\"":0.4431,\\\""t\\\"":14},{\\\""x\\\"":0.2916,\\\""y\\\"":0.4172,\\\""t\\\"":21},{\\\""x\\\"":0.3085,\\\""y\\\"":0.3766,\\\""t\\\"":28},{\\\""x\\\"":0.327,\\\""y\\\"":0.3349,\\\""t\\\"":35},{\\\""x\\\"":0.3512,\\\""y\\\"":0.2785,\\\""t\\\"":42}]\"""""
339,10/23/2025 6:23.14.335,35,online_fb,110,308.51,112,41,471,good_reach,"""\""[{\\\""x\\\"":0.2687,\\\""y\\\"":0.5254,\\\""t\\\"":0},{\\\""x\\\"":0.2621,\\\""y\\\"":0.4373,\\\""t\\\"":7},{\\\""x\\\"":0.2714,\\\""y\\\"":0.4083,\\\""t\\\"":14},{\\\""x\\\"":0.2823,\\\""y\\\"":0.375,\\\""t\\\"":21},{\\\""x\\\"":0.2996,\\\""y\\\"":0.3276,\\\""t\\\"":28},{\\\""x\\\"":0.3221,\\\""y\\\"":0.2713,\\\""t\\\"":35}]\"""""
340,10/23/2025 6:23.15.593,40,online_fb,110,269.9049,177,90,288,good_reach,"""\""[{\\\""x\\\"":0.2573,\\\""y\\\"":0.5335,\\\""t\\\"":0},{\\\""x\\\"":0.2682,\\\""y\\\"":0.4688,\\\""t\\\"":7},{\\\""x\\\"":0.2731,\\\""y\\\"":0.4612,\\\""t\\\"":14},{\\\""x\\\"":0.2812,\\\""y\\\"":0.4524,\\\""t\\\"":21},{\\\""x\\\"":0.2904,\\\""y\\\"":0.4407,\\\""t\\\"":28},{\\\""x\\\"":0.3023,\\\""y\\\"":0.4273,\\\""t\\\"":35},{\\\""x\\\"":0.317,\\\""y\\\"":0.414,\\\""t\\\"":42},{\\\""x\\\"":0.3318,\\\""y\\\"":0.4008,\\\""t\\\"":49},{\\\""x\\\"":0.3476,\\\""y\\\"":0.39,\\\""t\\\"":56},{\\\""x\\\"":0.3645,\\\""y\\\"":0.3818,\\\""t\\\"":63},{\\\""x\\\"":0.3819,\\\""y\\\"":0.3764,\\\""t\\\"":70},{\\\""x\\\"":0.3963,\\\""y\\\"":0.3763,\\\""t\\\"":76},{\\\""x\\\"":0.4104,\\\""y\\\"":0.3775,\\\""t\\\"":83}]\"""""
341,10/23/2025 6:23.16.870,55,no_fb,0,285.2549,27,56,493,good_reach,"""\""[{\\\""x\\\"":0.2586,\\\""y\\\"":0.5292,\\\""t\\\"":1},{\\\""x\\\"":0.2607,\\\""y\\\"":0.5414,\\\""t\\\"":8},{\\\""x\\\"":0.2645,\\\""y\\\"":0.5576,\\\""t\\\"":14},{\\\""x\\\"":0.2683,\\\""y\\\"":0.5779,\\\""t\\\"":21},{\\\""x\\\"":0.2743,\\\""y\\\"":0.6114,\\\""t\\\"":28},{\\\""x\\\"":0.2808,\\\""y\\\"":0.6509,\\\""t\\\"":35},{\\\""x\\\"":0.289,\\\""y\\\"":0.7047,\\\""t\\\"":42},{\\\""x\\\"":0.2944,\\\""y\\\"":0.7574,\\\""t\\\"":49}]\"""""
342,10/23/2025 6:23.18.245,35,no_fb,0,279.5976,133,49,491,good_reach,"""\""[{\\\""x\\\"":0.2516,\\\""y\\\"":0.5314,\\\""t\\\"":0},{\\\""x\\\"":0.2533,\\\""y\\\"":0.5487,\\\""t\\\"":7},{\\\""x\\\"":0.256,\\\""y\\\"":0.5771,\\\""t\\\"":14},{\\\""x\\\"":0.2592,\\\""y\\\"":0.6136,\\\""t\\\"":21},{\\\""x\\\"":0.2641,\\\""y\\\"":0.6684,\\\""t\\\"":28},{\\\""x\\\"":0.2706,\\\""y\\\"":0.7333,\\\""t\\\"":35},{\\\""x\\\"":0.2766,\\\""y\\\"":0.7911,\\\""t\\\"":42}]\"""""
343,10/23/2025 6:23.19.676,50,no_fb,0,292.6769,149,42,538,good_reach,"""\""[{\\\""x\\\"":0.2598,\\\""y\\\"":0.5381,\\\""t\\\"":0},{\\\""x\\\"":0.2642,\\\""y\\\"":0.5573,\\\""t\\\"":7},{\\\""x\\\"":0.2701,\\\""y\\\"":0.5857,\\\""t\\\"":14},{\\\""x\\\"":0.2788,\\\""y\\\"":0.6233,\\\""t\\\"":21},{\\\""x\\\"":0.2897,\\\""y\\\"":0.676,\\\""t\\\"":28},{\\\""x\\\"":0.3027,\\\""y\\\"":0.7399,\\\""t\\\"":35}]\"""""
344,10/23/2025 6:23.21.38,40,no_fb,0,285.0325,59,77,524,good_reach,"""\""[{\\\""x\\\"":0.2616,\\\""y\\\"":0.528,\\\""t\\\"":0},{\\\""x\\\"":0.2638,\\\""y\\\"":0.5361,\\\""t\\\"":7},{\\\""x\\\"":0.2665,\\\""y\\\"":0.5473,\\\""t\\\"":14},{\\\""x\\\"":0.2698,\\\""y\\\"":0.5605,\\\""t\\\"":21},{\\\""x\\\"":0.273,\\\""y\\\"":0.5777,\\\""t\\\"":28},{\\\""x\\\"":0.2763,\\\""y\\\"":0.599,\\\""t\\\"":35},{\\\""x\\\"":0.2795,\\\""y\\\"":0.6264,\\\""t\\\"":42},{\\\""x\\\"":0.2839,\\\""y\\\"":0.6578,\\\""t\\\"":49},{\\\""x\\\"":0.2877,\\\""y\\\"":0.7035,\\\""t\\\"":56},{\\\""x\\\"":0.292,\\\""y\\\"":0.7461,\\\""t\\\"":63},{\\\""x\\\"":0.2964,\\\""y\\\"":0.7998,\\\""t\\\"":70}]\"""""
345,10/23/2025 6:23.22.453,45,no_fb,0,286.53,142,69,503,good_reach,"""\""[{\\\""x\\\"":0.2518,\\\""y\\\"":0.5356,\\\""t\\\"":0},{\\\""x\\\"":0.2529,\\\""y\\\"":0.5458,\\\""t\\\"":7},{\\\""x\\\"":0.2545,\\\""y\\\"":0.558,\\\""t\\\"":14},{\\\""x\\\"":0.2567,\\\""y\\\"":0.5732,\\\""t\\\"":21},{\\\""x\\\"":0.2588,\\\""y\\\"":0.5924,\\\""t\\\"":28},{\\\""x\\\"":0.2632,\\\""y\\\"":0.6198,\\\""t\\\"":35},{\\\""x\\\"":0.2681,\\\""y\\\"":0.6543,\\\""t\\\"":42},{\\\""x\\\"":0.2751,\\\""y\\\"":0.6979,\\\""t\\\"":48},{\\\""x\\\"":0.2827,\\\""y\\\"":0.7385,\\\""t\\\"":55},{\\\""x\\\"":0.2947,\\\""y\\\"":0.7973,\\\""t\\\"":62}]\"""""
346,10/23/2025 6:23.24.23,45,no_fb,0,276.8006,302,49,517,good_reach,"""\""[{\\\""x\\\"":0.2516,\\\""y\\\"":0.541,\\\""t\\\"":0},{\\\""x\\\"":0.2532,\\\""y\\\"":0.5613,\\\""t\\\"":7},{\\\""x\\\"":0.2559,\\\""y\\\"":0.5907,\\\""t\\\"":14},{\\\""x\\\"":0.2592,\\\""y\\\"":0.6323,\\\""t\\\"":22},{\\\""x\\\"":0.2619,\\\""y\\\"":0.6729,\\\""t\\\"":28},{\\\""x\\\"":0.2662,\\\""y\\\"":0.7338,\\\""t\\\"":35},{\\\""x\\\"":0.2689,\\\""y\\\"":0.7895,\\\""t\\\"":42}]\"""""
347,10/23/2025 6:23.25.461,40,no_fb,0,262.4539,212,55,468,good_reach,"""\""[{\\\""x\\\"":0.2526,\\\""y\\\"":0.5314,\\\""t\\\"":0},{\\\""x\\\"":0.2526,\\\""y\\\"":0.5466,\\\""t\\\"":7},{\\\""x\\\"":0.2526,\\\""y\\\"":0.5628,\\\""t\\\"":14},{\\\""x\\\"":0.2521,\\\""y\\\"":0.5942,\\\""t\\\"":21},{\\\""x\\\"":0.2493,\\\""y\\\"":0.6439,\\\""t\\\"":28},{\\\""x\\\"":0.2439,\\\""y\\\"":0.6967,\\\""t\\\"":35},{\\\""x\\\"":0.2374,\\\""y\\\"":0.7545,\\\""t\\\"":41},{\\\""x\\\"":0.2303,\\\""y\\\"":0.8143,\\\""t\\\"":48}]\"""""
348,10/23/2025 6:23.26.870,35,no_fb,0,295.7592,202,55,451,good_reach,"""\""[{\\\""x\\\"":0.2614,\\\""y\\\"":0.5357,\\\""t\\\"":0},{\\\""x\\\"":0.2663,\\\""y\\\"":0.5539,\\\""t\\\"":7},{\\\""x\\\"":0.2722,\\\""y\\\"":0.5762,\\\""t\\\"":14},{\\\""x\\\"":0.2804,\\\""y\\\"":0.6067,\\\""t\\\"":20},{\\\""x\\\"":0.2907,\\\""y\\\"":0.6442,\\\""t\\\"":27},{\\\""x\\\"":0.3021,\\\""y\\\"":0.6898,\\\""t\\\"":34},{\\\""x\\\"":0.3146,\\\""y\\\"":0.7395,\\\""t\\\"":41},{\\\""x\\\"":0.3282,\\\""y\\\"":0.7984,\\\""t\\\"":48}]\"""""
349,10/23/2025 6:23.28.530,50,no_fb,0,300.7002,203,119,636,good_reach,"""\""[{\\\""x\\\"":0.2664,\\\""y\\\"":0.5099,\\\""t\\\"":1},{\\\""x\\\"":0.2664,\\\""y\\\"":0.5109,\\\""t\\\"":8},{\\\""x\\\"":0.2669,\\\""y\\\"":0.5119,\\\""t\\\"":14},{\\\""x\\\"":0.2675,\\\""y\\\"":0.5139,\\\""t\\\"":21},{\\\""x\\\"":0.2675,\\\""y\\\"":0.5149,\\\""t\\\"":28},{\\\""x\\\"":0.2686,\\\""y\\\"":0.516,\\\""t\\\"":35},{\\\""x\\\"":0.2691,\\\""y\\\"":0.519,\\\""t\\\"":42},{\\\""x\\\"":0.2707,\\\""y\\\"":0.5231,\\\""t\\\"":49},{\\\""x\\\"":0.2735,\\\""y\\\"":0.5281,\\\""t\\\"":56},{\\\""x\\\"":0.2762,\\\""y\\\"":0.5352,\\\""t\\\"":63},{\\\""x\\\"":0.2805,\\\""y\\\"":0.5444,\\\""t\\\"":70},{\\\""x\\\"":0.2865,\\\""y\\\"":0.5596,\\\""t\\\"":77},{\\\""x\\\"":0.293,\\\""y\\\"":0.5758,\\\""t\\\"":84},{\\\""x\\\"":0.2995,\\\""y\\\"":0.5991,\\\""t\\\"":91},{\\\""x\\\"":0.3077,\\\""y\\\"":0.6316,\\\""t\\\"":98},{\\\""x\\\"":0.3185,\\\""y\\\"":0.6793,\\\""t\\\"":105},{\\\""x\\\"":0.3294,\\\""y\\\"":0.7269,\\\""t\\\"":112}]\"""""
350,10/23/2025 6:23.30.51,55,no_fb,0,258.4107,254,48,516,good_reach,"""\""[{\\\""x\\\"":0.2511,\\\""y\\\"":0.5398,\\\""t\\\"":0},{\\\""x\\\"":0.2506,\\\""y\\\"":0.5621,\\\""t\\\"":7},{\\\""x\\\"":0.2489,\\\""y\\\"":0.5864,\\\""t\\\"":14},{\\\""x\\\"":0.2457,\\\""y\\\"":0.625,\\\""t\\\"":21},{\\\""x\\\"":0.2408,\\\""y\\\"":0.6706,\\\""t\\\"":28},{\\\""x\\\"":0.231,\\\""y\\\"":0.7345,\\\""t\\\"":35},{\\\""x\\\"":0.2196,\\\""y\\\"":0.8095,\\\""t\\\"":42}]\"""""
351,10/23/2025 6:23.32.600,145,online_fb,-20,154.5001,242,63,848,good_reach,"""\""[{\\\""x\\\"":0.7359,\\\""y\\\"":0.4807,\\\""t\\\"":1},{\\\""x\\\"":0.7373,\\\""y\\\"":0.4676,\\\""t\\\"":8},{\\\""x\\\"":0.7315,\\\""y\\\"":0.4583,\\\""t\\\"":14},{\\\""x\\\"":0.7258,\\\""y\\\"":0.449,\\\""t\\\"":21},{\\\""x\\\"":0.7153,\\\""y\\\"":0.4321,\\\""t\\\"":28},{\\\""x\\\"":0.7046,\\\""y\\\"":0.413,\\\""t\\\"":35},{\\\""x\\\"":0.688,\\\""y\\\"":0.3823,\\\""t\\\"":42},{\\\""x\\\"":0.6725,\\\""y\\\"":0.3523,\\\""t\\\"":49},{\\\""x\\\"":0.6431,\\\""y\\\"":0.2956,\\\""t\\\"":56}]\"""""
352,10/23/2025 6:23.34.349,125,online_fb,-20,139.7904,239,56,752,good_reach,"""\""[{\\\""x\\\"":0.7346,\\\""y\\\"":0.4694,\\\""t\\\"":0},{\\\""x\\\"":0.7352,\\\""y\\\"":0.4444,\\\""t\\\"":7},{\\\""x\\\"":0.7256,\\\""y\\\"":0.4163,\\\""t\\\"":14},{\\\""x\\\"":0.7164,\\\""y\\\"":0.3895,\\\""t\\\"":21},{\\\""x\\\"":0.7056,\\\""y\\\"":0.3562,\\\""t\\\"":28},{\\\""x\\\"":0.6929,\\\""y\\\"":0.3174,\\\""t\\\"":35},{\\\""x\\\"":0.6821,\\\""y\\\"":0.2809,\\\""t\\\"":42},{\\\""x\\\"":0.6682,\\\""y\\\"":0.2369,\\\""t\\\"":49}]\"""""
353,10/23/2025 6:23.35.780,140,online_fb,-20,135.5238,195,63,464,good_reach,"""\""[{\\\""x\\\"":0.7491,\\\""y\\\"":0.4675,\\\""t\\\"":0},{\\\""x\\\"":0.7513,\\\""y\\\"":0.4533,\\\""t\\\"":7},{\\\""x\\\"":0.7471,\\\""y\\\"":0.4332,\\\""t\\\"":14},{\\\""x\\\"":0.74,\\\""y\\\"":0.4046,\\\""t\\\"":21},{\\\""x\\\"":0.7336,\\\""y\\\"":0.3776,\\\""t\\\"":28},{\\\""x\\\"":0.7235,\\\""y\\\"":0.3405,\\\""t\\\"":35},{\\\""x\\\"":0.7124,\\\""y\\\"":0.3027,\\\""t\\\"":42},{\\\""x\\\"":0.6991,\\\""y\\\"":0.2613,\\\""t\\\"":49},{\\\""x\\\"":0.6853,\\\""y\\\"":0.2227,\\\""t\\\"":56},{\\\""x\\\"":0.6846,\\\""y\\\"":0.2201,\\\""t\\\"":56}]\"""""
354,10/23/2025 6:23.37.273,135,online_fb,-20,148.1449,258,49,478,good_reach,"""\""[{\\\""x\\\"":0.7295,\\\""y\\\"":0.4959,\\\""t\\\"":0},{\\\""x\\\"":0.724,\\\""y\\\"":0.4618,\\\""t\\\"":7},{\\\""x\\\"":0.7123,\\\""y\\\"":0.4301,\\\""t\\\"":14},{\\\""x\\\"":0.6999,\\\""y\\\"":0.3958,\\\""t\\\"":21},{\\\""x\\\"":0.6847,\\\""y\\\"":0.3552,\\\""t\\\"":28},{\\\""x\\\"":0.6677,\\\""y\\\"":0.3091,\\\""t\\\"":35},{\\\""x\\\"":0.6644,\\\""y\\\"":0.3025,\\\""t\\\"":42},{\\\""x\\\"":0.6637,\\\""y\\\"":0.2999,\\\""t\\\"":42},{\\\""x\\\"":0.6483,\\\""y\\\"":0.2603,\\\""t\\\"":42}]\"""""
355,10/23/2025 6:23.38.995,130,online_fb,-20,148.9294,227,42,751,good_reach,"""\""[{\\\""x\\\"":0.726,\\\""y\\\"":0.4785,\\\""t\\\"":0},{\\\""x\\\"":0.7248,\\\""y\\\"":0.4481,\\\""t\\\"":7},{\\\""x\\\"":0.7093,\\\""y\\\"":0.4117,\\\""t\\\"":14},{\\\""x\\\"":0.6947,\\\""y\\\"":0.3769,\\\""t\\\"":21},{\\\""x\\\"":0.6772,\\\""y\\\"":0.3337,\\\""t\\\"":28},{\\\""x\\\"":0.6564,\\\""y\\\"":0.2861,\\\""t\\\"":35}]\"""""
356,10/23/2025 6:23.40.398,135,online_fb,-20,156.6624,185,34,482,good_reach,"""\""[{\\\""x\\\"":0.7233,\\\""y\\\"":0.4734,\\\""t\\\"":0},{\\\""x\\\"":0.7137,\\\""y\\\"":0.4308,\\\""t\\\"":7},{\\\""x\\\"":0.6935,\\\""y\\\"":0.3955,\\\""t\\\"":14},{\\\""x\\\"":0.6689,\\\""y\\\"":0.3528,\\\""t\\\"":21},{\\\""x\\\"":0.643,\\\""y\\\"":0.3104,\\\""t\\\"":28}]\"""""
357,10/23/2025 6:23.41.842,140,online_fb,-20,156.858,212,42,489,good_reach,"""\""[{\\\""x\\\"":0.7344,\\\""y\\\"":0.4821,\\\""t\\\"":0},{\\\""x\\\"":0.7262,\\\""y\\\"":0.4539,\\\""t\\\"":7},{\\\""x\\\"":0.7092,\\\""y\\\"":0.4251,\\\""t\\\"":14},{\\\""x\\\"":0.6896,\\\""y\\\"":0.3924,\\\""t\\\"":21},{\\\""x\\\"":0.6628,\\\""y\\\"":0.3461,\\\""t\\\"":28},{\\\""x\\\"":0.6489,\\\""y\\\"":0.3226,\\\""t\\\"":35},{\\\""x\\\"":0.6483,\\\""y\\\"":0.32,\\\""t\\\"":35},{\\\""x\\\"":0.6313,\\\""y\\\"":0.2912,\\\""t\\\"":35}]\"""""
358,10/23/2025 6:23.43.335,125,online_fb,-20,144.9397,240,56,495,good_reach,"""\""[{\\\""x\\\"":0.7321,\\\""y\\\"":0.4733,\\\""t\\\"":0},{\\\""x\\\"":0.7307,\\\""y\\\"":0.4477,\\\""t\\\"":7},{\\\""x\\\"":0.7176,\\\""y\\\"":0.4204,\\\""t\\\"":14},{\\\""x\\\"":0.7061,\\\""y\\\"":0.3964,\\\""t\\\"":21},{\\\""x\\\"":0.6924,\\\""y\\\"":0.3655,\\\""t\\\"":28},{\\\""x\\\"":0.679,\\\""y\\\"":0.3305,\\\""t\\\"":35},{\\\""x\\\"":0.6666,\\\""y\\\"":0.2962,\\\""t\\\"":42},{\\\""x\\\"":0.6537,\\\""y\\\"":0.2561,\\\""t\\\"":49}]\"""""
359,10/23/2025 6:23.44.668,145,online_fb,-20,140.3386,146,69,416,good_reach,"""\""[{\\\""x\\\"":0.7431,\\\""y\\\"":0.4702,\\\""t\\\"":0},{\\\""x\\\"":0.7462,\\\""y\\\"":0.4581,\\\""t\\\"":7},{\\\""x\\\"":0.7423,\\\""y\\\"":0.4457,\\\""t\\\"":14},{\\\""x\\\"":0.7378,\\\""y\\\"":0.4298,\\\""t\\\"":21},{\\\""x\\\"":0.7303,\\\""y\\\"":0.4031,\\\""t\\\"":28},{\\\""x\\\"":0.7231,\\\""y\\\"":0.3809,\\\""t\\\"":35},{\\\""x\\\"":0.7137,\\\""y\\\"":0.3464,\\\""t\\\"":41},{\\\""x\\\"":0.7005,\\\""y\\\"":0.3072,\\\""t\\\"":48},{\\\""x\\\"":0.6853,\\\""y\\\"":0.2666,\\\""t\\\"":55},{\\\""x\\\"":0.6707,\\\""y\\\"":0.2287,\\\""t\\\"":62}]\"""""
360,10/23/2025 6:23.46.174,130,online_fb,-20,142.0259,200,62,544,good_reach,"""\""[{\\\""x\\\"":0.7328,\\\""y\\\"":0.4841,\\\""t\\\"":0},{\\\""x\\\"":0.7302,\\\""y\\\"":0.4577,\\\""t\\\"":7},{\\\""x\\\"":0.7209,\\\""y\\\"":0.4341,\\\""t\\\"":14},{\\\""x\\\"":0.713,\\\""y\\\"":0.4126,\\\""t\\\"":21},{\\\""x\\\"":0.7015,\\\""y\\\"":0.3821,\\\""t\\\"":27},{\\\""x\\\"":0.6926,\\\""y\\\"":0.3512,\\\""t\\\"":34},{\\\""x\\\"":0.6824,\\\""y\\\"":0.3173,\\\""t\\\"":41},{\\\""x\\\"":0.6742,\\\""y\\\"":0.288,\\\""t\\\"":48},{\\\""x\\\"":0.6643,\\\""y\\\"":0.25,\\\""t\\\"":55}]\"""""
361,10/23/2025 6:23.47.627,140,online_fb,-20,151.1526,211,49,491,good_reach,"""\""[{\\\""x\\\"":0.7245,\\\""y\\\"":0.4677,\\\""t\\\"":0},{\\\""x\\\"":0.7208,\\\""y\\\"":0.4275,\\\""t\\\"":7},{\\\""x\\\"":0.7105,\\\""y\\\"":0.4032,\\\""t\\\"":14},{\\\""x\\\"":0.6944,\\\""y\\\"":0.3674,\\\""t\\\"":21},{\\\""x\\\"":0.6781,\\\""y\\\"":0.3326,\\\""t\\\"":28},{\\\""x\\\"":0.6589,\\\""y\\\"":0.2947,\\\""t\\\"":35},{\\\""x\\\"":0.6419,\\\""y\\\"":0.2604,\\\""t\\\"":42}]\"""""
362,10/23/2025 6:23.49.238,125,online_fb,-20,148.9505,226,56,628,good_reach,"""\""[{\\\""x\\\"":0.7337,\\\""y\\\"":0.4931,\\\""t\\\"":0},{\\\""x\\\"":0.7295,\\\""y\\\"":0.469,\\\""t\\\"":7},{\\\""x\\\"":0.7213,\\\""y\\\"":0.4516,\\\""t\\\"":14},{\\\""x\\\"":0.7135,\\\""y\\\"":0.4323,\\\""t\\\"":21},{\\\""x\\\"":0.6988,\\\""y\\\"":0.3952,\\\""t\\\"":28},{\\\""x\\\"":0.6834,\\\""y\\\"":0.3588,\\\""t\\\"":35},{\\\""x\\\"":0.6681,\\\""y\\\"":0.3215,\\\""t\\\"":42},{\\\""x\\\"":0.6488,\\\""y\\\"":0.2695,\\\""t\\\"":49},{\\\""x\\\"":0.6481,\\\""y\\\"":0.2669,\\\""t\\\"":49}]\"""""
363,10/23/2025 6:23.50.863,145,online_fb,-20,160.599,174,49,700,good_reach,"""\""[{\\\""x\\\"":0.7322,\\\""y\\\"":0.4884,\\\""t\\\"":0},{\\\""x\\\"":0.7263,\\\""y\\\"":0.4651,\\\""t\\\"":7},{\\\""x\\\"":0.7129,\\\""y\\\"":0.4451,\\\""t\\\"":14},{\\\""x\\\"":0.6949,\\\""y\\\"":0.4189,\\\""t\\\"":21},{\\\""x\\\"":0.6766,\\\""y\\\"":0.3913,\\\""t\\\"":28},{\\\""x\\\"":0.6508,\\\""y\\\"":0.3489,\\\""t\\\"":35},{\\\""x\\\"":0.6199,\\\""y\\\"":0.2998,\\\""t\\\"":42}]\"""""
